"User_ID","Gender","Age","Occupation","City_Category","Stay_In_Current_City_Years","Marital_Status","Product_Category_1","Product_Category_2","Product_Category_3","Purchase"
"1005400","0","1","4","2","2","0","107","91","36","157858"
"1005401","0","1","1","2","2","1","483","502","299","761433"
"1005402","0","2","0","2","4","1","296","340","250","515490"
"1005403","1","0","10","1","1","0","458","663","464","932594"
"1005404","1","2","0","2","4","1","636","865","493","1145174"
"1005406","0","3","0","2","3","1","372","434","196","462689"
"1005408","1","2","20","2","3","0","321","483","366","553475"
"1005410","0","4","2","2","3","1","141","149","99","206363"
"1005412","1","2","12","0","3","0","658","986","693","1676576"
"1005413","1","3","1","1","1","0","711","955","515","1563644"
"1005414","1","0","10","2","2","0","288","298","209","451358"
"1005415","0","2","7","2","3","1","155","199","88","241705"
"1005416","0","2","5","2","3","0","149","161","113","292932"
"1005417","1","1","17","2","4","1","164","225","217","296853"
"1005418","0","2","0","2","1","1","689","957","680","1158011"
"1005419","0","1","12","2","3","1","278","295","202","476779"
"1005420","0","0","19","1","4","0","431","458","366","563777"
"1005421","1","3","17","0","1","1","253","220","112","353178"
"1005422","1","5","7","0","2","1","526","678","340","759267"
"1005423","0","5","5","2","0","1","473","506","115","657270"
"1005424","0","3","2","2","2","0","468","563","276","798381"
"1005425","1","1","4","1","1","0","206","124","29","231255"
"1005426","1","2","14","2","1","0","843","1165","699","1598187"
"1005427","1","3","19","1","0","0","253","311","145","529410"
"1005428","0","2","6","1","4","0","1211","1498","812","2091282"
"1005429","0","2","1","1","3","0","465","305","123","520826"
"1005430","0","4","1","1","1","1","494","681","331","648917"
"1005431","1","6","1","2","3","1","324","285","108","434409"
"1005432","1","6","13","2","3","1","684","565","285","914876"
"1005434","0","2","7","0","1","1","877","851","384","1332993"
"1005435","1","4","18","2","4","0","127","288","213","356400"
"1005436","1","1","4","1","1","0","44","185","174","304988"
"1005437","1","2","11","2","4","0","442","613","382","821188"
"1005438","1","2","14","2","4","0","328","342","142","446109"
"1005441","1","5","7","2","0","1","479","808","550","1075697"
"1005443","1","2","12","1","2","0","1174","1834","1151","2338438"
"1005444","0","1","4","2","1","1","163","157","62","142369"
"1005445","1","2","0","2","1","1","346","538","443","890129"
"1005446","0","5","1","2","1","1","428","355","85","698358"
"1005447","1","4","2","0","3","0","552","441","154","628407"
"1005448","1","4","19","0","4","0","1368","1255","482","1527234"
"1005449","1","1","12","2","1","0","224","437","381","889313"
"1005450","1","1","12","0","1","0","1021","1185","664","1427321"
"1005451","0","2","1","0","3","1","215","350","244","621961"
"1005452","1","3","6","0","4","0","738","1110","607","1485500"
"1005453","1","1","4","2","1","0","780","1100","666","1366308"
"1005454","1","3","7","2","0","0","170","238","124","346883"
"1005455","0","1","17","2","4","0","369","457","433","886645"
"1005456","1","3","1","2","4","0","132","157","75","151061"
"1005457","1","1","12","0","1","1","441","828","647","1010012"
"1005458","0","1","2","0","1","0","1360","1329","745","2063497"
"1005459","0","0","10","2","0","0","583","574","191","760745"
"1005460","1","1","4","0","4","0","305","294","160","513461"
"1005461","1","5","0","1","2","1","163","183","69","291079"
"1005462","1","2","17","2","3","0","182","196","8","212285"
"1005463","1","3","0","1","3","1","1154","919","304","1539009"
"1005464","1","3","7","2","2","0","419","442","113","602655"
"1005465","0","2","0","0","0","1","106","74","44","88025"
"1005466","1","2","12","1","1","0","664","756","379","1303362"
"1005467","1","3","0","2","1","0","130","118","98","147695"
"1005468","1","2","12","0","1","0","1292","1369","786","2196799"
"1005469","1","3","12","2","2","0","399","638","460","777963"
"1005470","1","6","7","2","3","0","430","393","264","640955"
"1005472","1","3","1","2","0","1","815","1164","921","1524106"
"1005473","1","2","1","2","3","0","356","568","386","788028"
"1005475","1","2","4","0","2","0","1101","1418","663","2151938"
"1005477","1","3","1","1","1","0","71","96","112","152110"
"1005478","1","3","7","2","1","0","77","204","108","185992"
"1005479","1","3","1","2","4","0","322","352","184","495207"
"1005480","0","2","14","1","0","1","453","711","378","579041"
"1005481","1","4","12","2","0","0","201","173","88","254254"
"1005482","1","1","7","0","1","0","1073","1335","813","2138352"
"1005483","0","2","6","1","3","0","694","891","410","1145051"
"1005484","1","4","17","2","4","1","249","406","291","610860"
"1005485","1","2","4","2","0","1","318","556","443","701076"
"1005486","1","2","0","2","3","0","103","180","119","346897"
"1005488","1","2","15","2","1","0","760","880","504","1128587"
"1005490","1","4","17","2","3","0","338","534","621","781227"
"1005491","1","1","7","0","1","0","671","799","511","1062941"
"1005492","1","1","4","0","4","1","1203","1548","610","1713517"
"1005494","0","3","17","1","1","1","192","268","160","452789"
"1005495","0","1","4","1","3","1","141","53","43","178119"
"1005497","1","2","4","0","1","1","192","431","305","905515"
"1005498","0","5","1","2","3","1","160","207","56","259060"
"1005499","0","2","19","0","1","0","253","320","114","474343"
"1005500","0","3","20","1","1","0","267","149","75","287296"
"1005501","1","2","2","0","3","0","1648","2214","1299","2220686"
"1005502","1","2","2","0","4","0","392","599","237","597640"
"1005503","0","2","9","2","1","0","177","194","55","280710"
"1005505","0","2","4","1","3","1","92","301","281","593993"
"1005506","0","1","14","0","1","0","147","152","114","276052"
"1005507","1","4","7","2","1","1","223","91","45","232699"
"1005508","1","2","20","2","1","0","254","202","154","390431"
"1005509","1","2","0","0","1","0","444","244","133","452709"
"1005512","0","2","17","1","2","1","498","977","647","1320562"
"1005513","1","3","1","2","2","1","241","180","107","297040"
"1005514","0","0","10","2","3","0","169","121","32","203446"
"1005515","1","1","4","2","1","0","120","209","186","340548"
"1005516","0","5","16","2","3","1","394","521","334","835520"
"1005517","1","6","0","2","2","1","1360","1091","377","1777945"
"1005518","1","5","17","1","3","1","264","400","475","756287"
"1005519","1","3","15","2","3","0","990","1324","769","1719342"
"1005520","1","4","1","2","0","1","510","791","584","1153296"
"1005523","1","3","0","1","2","1","781","1354","1034","2075512"
"1005524","0","0","10","1","1","0","544","562","298","614005"
"1005525","0","0","10","2","3","0","72","44","73","116007"
"1005526","0","3","2","0","0","0","1151","1272","540","1388329"
"1005527","1","2","1","2","0","0","120","102","41","139171"
"1005528","1","5","1","2","3","1","251","202","52","384595"
"1005529","1","1","6","2","4","0","92","89","56","158671"
"1005531","1","5","17","2","0","1","114","663","706","1246095"
"1005532","1","2","17","2","2","0","322","351","231","472937"
"1005533","0","5","2","0","1","1","39","71","57","132982"
"1005534","1","4","16","2","3","1","126","209","237","538735"
"1005535","1","2","15","1","1","1","543","662","474","959530"
"1005537","0","6","1","2","2","0","267","305","84","407518"
"1005538","1","4","12","1","2","1","673","617","391","877447"
"1005540","1","3","1","2","4","1","294","341","231","403845"
"1005541","1","6","7","2","1","0","90","140","127","237295"
"1005543","1","2","17","0","2","0","885","1229","1029","1891121"
"1005544","1","2","15","1","4","1","202","207","90","239231"
"1005545","0","3","16","2","3","1","536","547","287","874114"
"1005546","1","1","14","2","1","0","161","124","97","201550"
"1005547","0","1","4","0","3","1","490","670","243","651519"
"1005548","0","1","4","0","4","0","727","655","199","783106"
"1005549","0","5","9","2","1","1","96","107","86","165505"
"1005551","0","3","20","0","1","0","258","265","84","230722"
"1005552","1","5","7","2","1","1","210","273","57","222181"
"1005553","1","3","3","2","3","0","820","981","687","1350864"
"1005554","1","2","1","1","1","0","319","503","353","618410"
"1005556","1","4","6","0","0","0","870","1479","951","1473834"
"1005557","1","3","14","2","1","1","665","827","480","1277955"
"1005558","1","0","10","1","2","0","433","786","656","934248"
"1005559","1","5","1","2","1","1","187","186","17","240188"
"1005560","0","3","17","2","4","1","259","404","205","548108"
"1005561","0","2","3","2","0","1","677","787","276","829732"
"1005562","0","3","1","2","4","0","275","358","158","350324"
"1005563","0","2","7","2","3","0","119","173","57","165914"
"1005564","1","4","20","1","0","0","127","174","64","188675"
"1005565","1","1","17","2","2","0","520","911","641","1097928"
"1005566","1","3","7","2","2","0","425","610","415","667149"
"1005567","1","5","3","1","0","1","1501","1308","530","1641274"
"1005568","1","1","4","2","3","0","764","1601","1248","2413364"
"1005570","1","2","1","1","3","0","654","1325","918","1987705"
"1005571","0","2","9","2","2","0","383","400","205","496038"
"1005572","0","2","4","1","0","1","191","321","291","509723"
"1005573","0","3","1","1","1","1","666","775","261","784192"
"1005574","1","2","0","1","4","0","703","752","444","927771"
"1005575","1","3","7","2","2","0","682","930","523","1017451"
"1005576","1","2","4","2","3","0","642","1120","979","1931983"
"1005578","0","1","1","2","1","1","230","358","277","566875"
"1005580","1","4","7","1","4","0","1204","1312","537","2031649"
"1005581","1","2","0","0","1","1","31","164","98","348111"
"1005582","1","4","1","2","2","1","538","536","248","895396"
"1005583","1","6","15","1","2","1","447","487","310","772541"
"1005584","0","5","0","0","4","0","403","318","100","341594"
"1005585","1","2","4","0","4","0","608","892","572","1215084"
"1005586","1","3","20","0","1","1","126","62","41","187534"
"1005587","1","2","17","2","4","1","226","187","51","322151"
"1005588","0","2","20","0","1","1","174","110","92","226304"
"1005589","0","2","0","0","0","1","162","175","116","218042"
"1005590","0","4","12","0","3","1","151","83","18","187195"
"1005591","1","1","0","1","4","0","193","188","57","349371"
"1005592","1","2","1","0","4","1","323","572","432","877464"
"1005593","1","5","16","0","1","1","378","759","637","1310866"
"1005594","0","4","0","1","1","1","518","452","96","645499"
"1005595","1","2","20","1","1","0","484","938","783","1229819"
"1005596","1","3","12","1","1","0","672","1003","512","1238999"
"1005597","0","1","4","0","2","0","988","768","254","729033"
"1005598","1","1","4","2","1","0","388","469","180","721390"
"1005599","1","3","7","0","1","0","609","1056","448","1057610"
"1005600","0","4","0","2","1","0","853","930","409","1270133"
"1005602","1","3","0","1","1","0","215","272","188","446886"
"1005604","1","3","15","2","3","0","782","1194","581","1210914"
"1005606","0","2","14","2","1","0","117","137","47","138823"
"1005607","1","1","4","2","2","0","444","480","220","697438"
"1005609","0","5","1","2","1","0","184","154","65","247492"
"1005610","0","2","1","2","3","0","201","138","42","265334"
"1005611","0","3","7","2","1","0","67","198","126","331792"
"1005612","0","2","1","0","2","0","181","185","56","213108"
"1005613","0","3","0","2","3","1","200","252","81","260417"
"1005615","1","3","7","2","4","0","930","1332","716","1456353"
"1005616","1","4","1","2","3","0","386","599","366","719546"
"1005617","1","2","14","2","0","0","145","305","312","432100"
"1005618","0","1","4","1","3","0","321","406","210","580086"
"1005619","0","1","4","2","0","0","326","511","255","474538"
"1005620","1","3","14","2","2","1","719","1008","607","1308104"
"1005621","1","2","7","0","1","0","1404","1659","793","2056297"
"1005622","1","3","15","2","3","1","298","400","192","493220"
"1005623","1","2","11","1","2","1","779","882","563","1482160"
"1005624","1","2","7","2","1","0","272","556","374","675036"
"1005625","1","2","1","2","3","1","463","502","276","829026"
"1005626","1","6","16","1","3","0","522","814","508","1316202"
"1005628","1","1","4","1","1","0","31","105","66","123865"
"1005629","1","2","14","2","1","0","295","374","184","605039"
"1005630","1","3","17","1","1","0","824","1030","450","1624083"
"1005631","1","3","12","2","3","0","281","308","97","397704"
"1005632","0","1","4","2","2","0","109","290","214","427326"
"1005633","1","5","1","2","1","1","124","194","98","222385"
"1005634","1","2","14","0","3","1","674","1014","719","1632546"
"1005635","0","3","9","1","3","1","82","45","42","165270"
"1005637","1","0","10","2","2","0","148","172","102","211991"
"1005638","1","1","1","2","0","0","377","382","271","535499"
"1005639","0","1","4","2","2","0","173","166","39","196582"
"1005640","1","3","17","2","0","0","130","73","48","156943"
"1005641","0","2","17","2","2","1","463","675","215","576438"
"1005642","1","0","10","2","3","0","101","134","155","235464"
"1005644","0","1","4","2","1","0","205","371","252","423606"
"1005645","1","2","2","1","3","0","705","1094","627","1847550"
"1005646","1","1","4","2","2","0","273","384","205","604870"
"1005647","1","1","1","2","2","0","382","587","280","919856"
"1005648","1","2","17","2","1","0","307","527","283","743964"
"1005649","0","1","4","1","1","0","677","961","456","992185"
"1005650","0","3","12","1","2","1","754","934","737","1200836"
"1005651","0","2","6","1","4","1","169","111","82","252859"
"1005652","1","1","0","1","1","0","385","387","141","483928"
"1005653","1","5","1","1","1","0","794","918","365","1279586"
"1005654","1","2","4","0","3","1","936","1034","475","1620534"
"1005655","0","2","6","2","0","0","332","501","252","578170"
"1005657","1","5","14","0","1","0","537","877","528","1157074"
"1005658","1","6","0","1","3","1","379","414","357","915690"
"1005659","1","2","0","2","3","1","618","1125","878","1377516"
"1005660","1","2","2","2","3","1","70","149","150","200344"
"1005661","0","2","15","2","1","1","421","527","334","782466"
"1005662","1","0","10","2","2","0","188","360","258","500426"
"1005663","0","3","20","1","4","0","729","1035","709","1478736"
"1005664","1","1","4","2","4","0","632","1108","891","1736551"
"1005665","1","1","4","2","2","1","196","215","109","280334"
"1005667","1","3","7","1","1","1","1180","1380","566","1893544"
"1005668","0","2","3","2","0","0","185","432","346","589148"
"1005669","1","6","1","1","2","0","157","210","91","188975"
"1005670","1","1","4","1","4","0","259","314","211","504269"
"1005671","1","2","1","2","4","0","333","370","164","674213"
"1005672","0","2","4","2","4","1","93","44","46","159596"
"1005673","0","3","1","1","2","0","285","405","127","324918"
"1005674","1","3","7","1","3","0","159","218","169","314423"
"1005676","1","2","20","2","0","0","364","455","330","638069"
"1005677","1","2","1","0","3","0","716","774","563","1287830"
"1005678","1","3","17","0","0","1","394","619","357","825745"
"1005679","1","3","2","2","4","1","138","760","707","1592947"
"1005680","1","5","20","0","4","1","715","1013","606","990099"
"1005683","0","1","9","1","0","1","300","592","368","703971"
"1005685","1","2","17","0","0","1","153","126","37","164380"
"1005686","1","6","16","0","1","1","1726","2394","1410","1664134"
"1005687","0","0","0","1","3","0","101","219","381","615034"
"1005688","0","1","4","1","1","0","301","310","188","474254"
"1005690","1","1","4","1","3","0","107","83","50","139277"
"1005691","1","3","14","2","1","0","237","414","399","886955"
"1005692","0","2","7","2","1","0","199","254","63","355072"
"1005693","0","2","4","1","1","0","153","170","71","207835"
"1005694","0","2","12","2","1","0","90","64","63","152134"
"1005695","0","3","3","2","1","0","96","155","102","163827"
"1005696","0","2","14","2","1","1","75","119","88","148780"
"1005697","1","2","0","1","1","0","97","84","29","195577"
"1005698","1","3","14","1","3","0","1050","1370","889","1702042"
"1005699","1","3","15","1","4","1","871","1163","892","1397175"
"1005700","0","1","14","2","1","0","125","162","64","217805"
"1005701","1","2","7","2","4","0","301","437","476","814351"
"1005702","1","1","0","1","4","0","466","439","254","727382"
"1005703","1","6","1","2","2","1","362","353","205","515243"
"1005704","0","1","4","1","3","0","291","422","176","446445"
"1005705","0","1","4","1","4","0","362","628","442","815391"
"1005708","1","3","1","1","4","0","330","480","402","503909"
"1005709","1","1","4","1","4","0","206","504","556","1084408"
"1005710","1","2","15","1","1","1","239","304","264","425940"
"1005711","1","2","7","2","4","0","151","280","104","234768"
"1005712","1","3","1","1","2","0","79","345","327","683536"
"1005714","1","3","2","1","1","0","284","324","100","411519"
"1005716","1","0","10","2","4","0","645","673","421","1278421"
"1005717","1","2","0","1","3","1","1224","1190","738","2130239"
"1005718","0","3","14","2","4","1","665","524","225","908847"
"1005719","1","6","7","2","3","1","90","124","48","115199"
"1005720","1","2","0","0","0","0","728","1347","1017","1527265"
"1005721","1","4","11","1","2","0","167","155","51","227282"
"1005722","1","2","20","0","2","1","1320","1067","473","1905326"
"1005724","1","2","15","1","2","1","277","393","152","605332"
"1005725","1","1","2","2","0","0","99","33","14","114824"
"1005726","1","2","1","2","0","0","382","846","637","1042394"
"1005727","1","2","4","2","0","0","188","230","54","204452"
"1005728","0","3","20","2","3","0","733","892","680","1364181"
"1005729","1","1","10","2","1","0","292","236","104","324706"
"1005730","1","1","0","0","3","0","221","295","146","366682"
"1005731","0","2","11","1","2","1","85","242","290","590889"
"1005732","0","2","11","2","4","1","107","144","131","217560"
"1005733","1","2","4","1","2","0","590","875","568","1367829"
"1005734","0","2","14","1","4","1","747","1052","450","1165786"
"1005736","1","2","1","0","3","1","326","445","220","714033"
"1005737","1","4","15","2","2","0","321","272","95","419671"
"1005739","1","2","7","2","2","0","118","170","179","355826"
"1005740","1","2","1","1","1","0","190","400","415","465383"
"1005741","1","5","13","1","0","1","214","316","135","303105"
"1005743","0","3","0","2","1","0","105","125","70","132828"
"1005744","0","2","4","0","2","0","1268","1769","1015","2123957"
"1005745","0","1","4","1","1","1","171","284","195","394240"
"1005746","1","1","15","1","2","0","219","236","223","436268"
"1005748","1","2","0","2","3","0","208","216","114","376483"
"1005749","1","2","2","0","0","1","1379","1723","842","2318913"
"1005750","1","1","1","0","1","0","381","501","281","707344"
"1005751","0","0","0","2","0","0","268","316","125","391557"
"1005752","0","6","0","1","3","1","500","392","115","630116"
"1005753","1","1","17","2","0","0","162","345","305","700735"
"1005754","0","1","1","0","2","0","886","1043","794","1382382"
"1005756","0","0","10","2","1","0","113","128","47","161856"
"1005757","1","0","10","2","2","0","304","458","376","658203"
"1005758","0","5","1","2","2","0","355","608","319","935005"
"1005760","1","1","12","2","3","0","101","59","10","131419"
"1005761","1","2","20","1","1","1","612","642","279","862524"
"1005762","0","3","6","0","2","1","756","978","633","1420200"
"1005765","1","2","11","1","2","1","556","975","859","1442206"
"1005766","1","6","14","2","0","1","328","346","148","473930"
"1005767","1","2","2","1","0","0","902","1436","1026","2186602"
"1005768","0","0","7","2","3","0","380","491","188","375392"
"1005769","1","4","14","1","1","1","481","572","377","924422"
"1005770","1","2","0","2","3","1","561","508","166","817590"
"1005771","1","2","7","0","1","0","675","891","508","1276085"
"1005773","1","2","6","2","3","0","103","49","9","100206"
"1005774","1","1","4","0","2","1","143","209","77","239590"
"1005775","1","2","11","0","4","0","491","548","291","941960"
"1005776","1","1","12","1","3","1","421","851","617","1131248"
"1005777","1","0","0","2","4","0","513","606","288","740452"
"1005778","1","3","12","2","1","0","168","278","296","480072"
"1005779","1","2","5","0","1","0","1195","1436","771","1939252"
"1005780","1","1","17","1","1","0","732","1165","605","1612191"
"1005782","0","3","0","2","4","0","322","354","257","504912"
"1005783","0","4","1","2","3","1","106","256","98","164719"
"1005785","0","2","7","1","2","1","391","593","332","870354"
"1005786","1","2","6","1","1","1","942","1164","585","1366052"
"1005787","1","2","20","1","0","0","1181","1648","1038","2294289"
"1005789","1","2","17","0","1","0","198","132","16","264731"
"1005790","0","3","0","1","2","1","292","329","116","478579"
"1005792","1","2","17","1","1","1","825","824","436","1241362"
"1005793","1","2","2","2","1","1","78","131","72","273761"
"1005794","1","3","17","0","1","0","821","1090","619","1503469"
"1005796","0","2","7","1","2","0","118","87","45","119737"
"1005797","1","2","7","0","4","1","381","583","452","774419"
"1005798","1","3","0","2","2","1","330","566","217","622923"
"1005801","1","2","16","1","3","0","446","665","638","950000"
"1005802","0","2","0","0","4","0","162","150","29","205847"
"1005803","1","0","10","2","1","0","169","194","120","231696"
"1005804","0","3","7","1","1","0","100","109","51","71200"
"1005805","0","2","0","1","1","1","502","727","376","928404"
"1005806","0","5","1","1","2","0","847","678","280","1071880"
"1005807","1","3","7","2","3","1","233","176","134","368625"
"1005808","0","2","7","2","2","1","179","235","204","511906"
"1005809","1","2","7","2","4","0","631","776","505","1146013"
"1005810","1","5","16","2","4","1","51","32","24","80350"
"1005811","1","1","4","1","3","0","1069","1289","498","1226541"
"1005813","1","2","7","0","1","1","160","333","275","645148"
"1005815","1","2","20","1","1","0","270","398","222","492113"
"1005816","1","2","0","2","4","1","166","160","92","185356"
"1005817","1","2","17","2","4","1","93","39","29","145415"
"1005818","1","2","4","2","0","0","130","83","53","149151"
"1005819","1","5","6","2","1","1","61","172","106","229150"
"1005822","0","3","4","2","1","0","343","191","71","314465"
"1005823","1","2","12","1","1","0","318","374","297","771055"
"1005825","0","2","4","1","2","1","412","306","188","667628"
"1005826","1","1","4","0","2","1","672","735","401","1140110"
"1005827","1","2","2","1","2","0","232","374","430","682136"
"1005829","0","2","4","2","1","0","176","303","162","421149"
"1005830","0","1","4","2","0","0","148","151","73","196518"
"1005832","0","2","0","2","4","0","241","264","141","354787"
"1005833","0","3","0","2","3","1","358","310","130","500329"
"1005834","1","6","16","2","4","0","109","132","39","143257"
"1005835","0","3","0","0","3","0","135","60","44","162632"
"1005836","1","2","0","2","1","0","157","255","111","313157"
"1005838","0","4","7","1","0","1","685","1002","609","1193211"
"1005840","0","0","0","2","1","0","751","872","314","931651"
"1005841","0","3","7","0","4","1","1077","1224","671","1789751"
"1005842","1","2","4","1","0","0","58","202","313","435742"
"1005843","1","3","1","2","2","0","718","772","585","792878"
"1005844","0","0","10","2","1","0","256","321","183","476231"
"1005846","1","4","16","2","1","1","242","189","94","355403"
"1005847","0","1","4","1","2","0","1033","1288","910","2226360"
"1005848","1","5","20","0","0","1","1467","1682","901","2273297"
"1005849","1","3","17","1","3","0","146","133","97","248372"
"1005850","0","2","7","2","1","0","188","193","87","147039"
"1005851","0","1","20","0","0","1","332","431","438","964511"
"1005852","0","2","1","0","0","1","1289","1550","511","1572100"
"1005853","1","5","19","2","1","1","453","887","495","784192"
"1005854","1","4","7","1","0","1","1420","1632","918","2140342"
"1005855","1","5","7","2","3","0","222","165","22","285129"
"1005856","0","2","7","1","3","1","184","383","115","367955"
"1005857","0","4","2","1","2","0","675","637","352","945345"
"1005858","1","2","4","1","1","0","769","692","409","1212749"
"1005859","1","2","7","2","1","1","134","87","39","175523"
"1005860","0","2","4","2","1","0","183","235","106","267782"
"1005861","0","5","1","1","1","1","697","929","434","1003747"
"1005862","0","2","9","2","0","1","330","734","740","1496327"
"1005863","0","2","14","2","4","0","74","118","31","135390"
"1005865","1","2","17","2","4","0","262","522","415","518398"
"1005866","0","2","6","2","3","0","106","106","32","162456"
"1005867","0","4","3","2","1","1","138","113","30","171120"
"1005868","1","3","14","1","3","0","262","229","42","341985"
"1005869","0","2","7","2","4","1","190","347","329","464179"
"1005871","0","2","4","1","1","0","350","431","205","572783"
"1005872","1","2","17","2","1","1","567","1118","570","1403677"
"1005873","1","1","12","1","1","0","58","170","100","295626"
"1005874","1","2","4","1","1","0","973","1404","831","1755900"
"1005875","1","2","4","2","1","0","320","626","479","1021261"
"1005877","1","1","12","0","1","0","83","80","37","142240"
"1005879","1","3","7","0","4","1","77","235","231","417200"
"1005881","1","3","17","1","1","0","806","1200","591","1415078"
"1005882","1","3","7","2","1","0","124","231","196","290243"
"1005883","0","1","0","0","4","1","113","39","26","115306"
"1005884","1","1","4","2","3","0","189","428","347","674357"
"1005885","1","2","1","2","0","0","406","514","232","809332"
"1005887","0","3","20","2","3","1","286","279","199","353772"
"1005889","1","5","20","2","1","1","460","460","299","735154"
"1005890","1","3","20","2","3","0","1096","1264","624","1737130"
"1005892","1","4","2","2","4","0","424","427","178","589848"
"1005893","1","2","7","0","0","0","443","567","225","544110"
"1005894","1","3","0","2","1","0","295","507","456","949315"
"1005895","1","2","1","2","4","0","167","217","193","355355"
"1005896","1","2","0","0","4","0","602","740","222","588174"
"1005897","1","2","20","2","3","1","245","157","0","257383"
"1005899","1","3","17","2","1","0","83","45","9","92481"
"1005900","1","2","7","2","1","0","441","290","128","444241"
"1005901","0","3","7","2","4","0","119","147","64","151129"
"1005902","1","5","16","2","2","1","369","488","200","375768"
"1005904","0","4","12","2","1","0","47","46","46","73504"
"1005905","0","3","20","1","2","0","582","519","219","608404"
"1005906","0","1","4","2","1","1","401","433","259","586489"
"1005907","1","2","2","1","1","0","210","223","51","280961"
"1005908","1","2","4","1","1","0","379","852","744","1518320"
"1005910","0","4","20","1","2","0","358","308","228","466398"
"1005911","0","2","17","2","4","1","520","813","599","1131180"
"1005912","1","2","1","2","2","0","323","445","197","503254"
"1005913","0","1","0","1","0","0","357","365","149","437092"
"1005914","1","3","2","2","3","1","125","144","114","264933"
"1005915","1","1","4","2","0","0","688","1023","867","1643566"
"1005917","0","5","1","0","2","1","462","1005","798","1460830"
"1005918","1","2","12","0","3","1","76","88","55","154365"
"1005919","1","1","0","2","0","0","147","101","10","145318"
"1005920","0","2","1","2","2","0","390","575","289","737402"
"1005921","1","2","6","2","3","1","110","221","130","254092"
"1005922","1","6","3","2","3","0","936","914","448","1100771"
"1005923","1","2","7","2","1","1","118","115","80","207234"
"1005924","1","3","0","1","0","1","136","773","593","1250395"
"1005925","0","2","0","2","1","1","658","625","453","1038108"
"1005926","0","5","7","2","1","1","41","259","270","559400"
"1005927","1","3","14","1","4","1","754","646","167","948361"
"1005928","1","4","1","2","1","1","206","140","55","238562"
"1005929","0","3","0","2","2","0","579","438","102","408395"
"1005930","0","3","17","2","3","0","269","467","220","542986"
"1005931","0","1","7","0","3","0","111","262","314","476640"
"1005932","1","1","14","2","3","0","57","158","102","151115"
"1005933","1","2","2","2","3","1","160","148","74","255490"
"1005934","1","2","14","2","3","0","149","181","66","203013"
"1005935","1","1","0","2","1","0","117","71","18","171357"
"1005936","1","1","4","2","4","0","139","179","109","290105"
"1005937","1","2","12","1","2","1","355","442","194","525992"
"1005938","1","2","1","2","1","1","531","674","420","1210344"
"1005939","0","4","15","2","1","1","379","382","184","522407"
"1005940","1","5","12","2","1","1","188","233","96","236938"
"1005941","0","2","0","0","3","0","132","173","131","189491"
"1005942","1","4","1","2","4","0","649","857","352","1011500"
"1005943","0","4","1","0","4","1","241","226","68","358522"
"1005944","0","1","10","2","4","0","106","120","29","53996"
"1005946","0","6","1","0","0","0","289","563","162","420788"
"1005947","0","4","16","1","1","1","600","639","254","560837"
"1005948","1","6","13","1","0","0","1410","1296","429","2120730"
"1005949","1","1","17","1","3","1","625","649","317","960581"
"1005950","1","2","4","1","2","1","1422","1609","775","2008078"
"1005951","1","1","4","1","0","1","131","205","166","319509"
"1005952","0","4","1","2","4","1","458","657","400","696511"
"1005953","1","0","10","1","0","0","311","452","318","629161"
"1005955","0","2","7","0","1","0","886","1527","1068","1949208"
"1005956","0","1","4","1","2","0","968","1080","546","1400354"
"1005957","1","1","20","1","1","1","528","799","731","1372373"
"1005958","1","4","14","2","1","0","371","612","253","745885"
"1005959","0","1","4","1","2","1","206","259","165","237676"
"1005960","0","4","0","2","1","1","611","746","218","853837"
"1005961","0","4","0","0","3","0","944","1729","1005","1559812"
"1005963","1","2","15","0","0","0","406","790","477","1074788"
"1005965","1","2","17","2","1","0","156","94","50","188435"
"1005966","0","3","9","1","1","1","280","272","88","293521"
"1005969","1","4","13","2","1","1","249","377","217","430888"
"1005970","1","3","11","1","1","0","131","193","166","250044"
"1005971","1","3","7","2","1","0","479","524","314","807878"
"1005972","0","2","20","1","0","0","1187","1371","720","2086643"
"1005973","1","0","10","2","4","0","119","168","168","270475"
"1005974","0","2","1","2","0","1","825","731","360","1058692"
"1005975","1","2","14","0","1","0","152","210","142","283144"
"1005976","0","2","1","2","2","0","438","323","140","502485"
"1005977","1","3","1","1","4","0","203","142","63","280443"
"1005978","1","3","1","1","2","0","1000","1506","1150","1940593"
"1005979","1","2","1","1","1","1","139","122","53","165386"
"1005980","1","6","1","2","3","0","728","762","456","1070641"
"1005981","1","3","7","2","3","0","991","956","481","1366169"
"1005982","1","3","1","1","4","0","170","421","454","881734"
"1005983","1","2","3","2","3","0","83","143","164","231559"
"1005985","0","1","4","2","0","1","342","262","42","374004"
"1005986","0","6","1","1","4","1","488","399","161","606283"
"1005988","1","2","15","1","1","1","255","261","130","284665"
"1005989","0","0","10","2","3","0","305","301","150","466195"
"1005990","0","2","20","1","1","1","1023","1031","349","1418538"
"1005991","0","3","20","1","4","1","279","491","256","422393"
"1005992","0","1","4","2","4","0","196","238","101","278081"
"1005994","1","3","1","2","2","1","82","293","333","705057"
"1005995","0","3","1","2","2","1","538","733","490","1014991"
"1005997","0","2","7","0","3","0","118","213","271","409731"
"1005998","1","1","4","1","4","0","626","491","206","702901"
"1005999","0","2","1","0","0","1","137","138","95","330227"
"1006000","1","4","17","1","2","1","1408","1772","1041","2372712"
"1006001","0","2","7","0","0","1","704","904","633","1257329"
